"kodjaz","typvaz","akrcis1","kodcis1","chodnota1","text1","akrcis2","kodcis2","chodnota2","text2"
"CS","Editační vazba","CISOBE",42,"000019","Abertamy","CISOB",43,"554979","Abertamy"
"CS","Editační vazba","CISOBE",42,"000027","Hřebečná","CISOB",43,"554979","Abertamy"
"CS","Editační vazba","CISOBE",42,"000035","Adamov","CISOB",43,"535826","Adamov"
"CS","Editační vazba","CISOBE",42,"000051","Dolní Adršpach","CISOB",43,"547786","Adršpach"
"CS","Editační vazba","CISOBE",42,"000060","Horní Adršpach","CISOB",43,"547786","Adršpach"
"CS","Editační vazba","CISOBE",42,"000078","Albeř","CISOB",43,"546798","Nová Bystřice"
"CS","Editační vazba","CISOBE",42,"000086","Albrechtice","CISOB",43,"551015","Drahonice"
"CS","Editační vazba","CISOBE",42,"000108","Jezeří","CISOB",43,"567175","Horní Jiřetín"
"CS","Editační vazba","CISOBE",42,"000116","Albrechtice","CISOB",43,"547981","Albrechtice"
"CS","Editační vazba","CISOBE",42,"000124","Albrechtice","CISOB",43,"598925","Albrechtice"
"CS","Editační vazba","CISOBE",42,"000175","Albrechtice nad Orlicí","CISOB",43,"576077","Albrechtice nad Orlicí"
"CS","Editační vazba","CISOBE",42,"000191","Nová Ves","CISOB",43,"576549","Nová Ves"
"CS","Editační vazba","CISOBE",42,"000205","Štěpánovsko","CISOB",43,"576859","Týniště nad Orlicí"
"CS","Editační vazba","CISOBE",42,"000221","Albrechtice nad Vltavou","CISOB",43,"549258","Albrechtice nad Vltavou"
"CS","Editační vazba","CISOBE",42,"000230","Hladná","CISOB",43,"549258","Albrechtice nad Vltavou"
"CS","Editační vazba","CISOBE",42,"000264","Údraž","CISOB",43,"549258","Albrechtice nad Vltavou"
"CS","Editační vazba","CISOBE",42,"000272","Újezd","CISOB",43,"549258","Albrechtice nad Vltavou"
"CS","Editační vazba","CISOBE",42,"000281","Albrechtice v Jizerských horách","CISOB",43,"563528","Albrechtice v Jizerských horách"
"CS","Editační vazba","CISOBE",42,"000299","Mariánská Hora","CISOB",43,"563528","Albrechtice v Jizerských horách"
"CS","Editační vazba","CISOBE",42,"000302","Albrechtičky","CISOB",43,"568741","Albrechtičky"
"CS","Editační vazba","CISOBE",42,"000311","Nová Horka","CISOB",43,"599921","Studénka"
"CS","Editační vazba","CISOBE",42,"000329","Andělka","CISOB",43,"564494","Višňová"
"CS","Editační vazba","CISOBE",42,"000337","Filipovka","CISOB",43,"564494","Višňová"
"CS","Editační vazba","CISOBE",42,"000345","Loučná","CISOB",43,"564494","Višňová"
"CS","Editační vazba","CISOBE",42,"000353","Saň","CISOB",43,"564494","Višňová"
"CS","Editační vazba","CISOBE",42,"000361","Andělská Hora","CISOB",43,"538001","Andělská Hora"
"CS","Editační vazba","CISOBE",42,"000370","Anenská Studánka","CISOB",43,"573426","Anenská Studánka"
"CS","Editační vazba","CISOBE",42,"000388","Helvíkov","CISOB",43,"573426","Anenská Studánka"
"CS","Editační vazba","CISOBE",42,"000396","Antošovice","CISOB",43,"554821","Ostrava"
"CS","Editační vazba","CISOBE",42,"000400","Archlebov","CISOB",43,"586030","Archlebov"
"CS","Editační vazba","CISOBE",42,"000418","Arneštovice","CISOB",43,"509388","Arneštovice"
"CS","Editační vazba","CISOBE",42,"000426","Arnolec","CISOB",43,"586854","Arnolec"
"CS","Editační vazba","CISOBE",42,"000434","Arnoltice","CISOB",43,"562343","Arnoltice"
"CS","Editační vazba","CISOBE",42,"000442","Bynovec","CISOB",43,"544647","Bynovec"
"CS","Editační vazba","CISOBE",42,"000451","Labská Stráň","CISOB",43,"544701","Labská Stráň"
"CS","Editační vazba","CISOBE",42,"000469","Arnoštovice","CISOB",43,"529702","Heřmaničky"
"CS","Editační vazba","CISOBE",42,"000477","Durdice","CISOB",43,"529702","Heřmaničky"
"CS","Editační vazba","CISOBE",42,"000591","Babí","CISOB",43,"579025","Trutnov"
"CS","Editační vazba","CISOBE",42,"000604","Babice","CISOB",43,"538043","Babice"
"CS","Editační vazba","CISOBE",42,"000612","Babice","CISOB",43,"569828","Babice"
"CS","Editační vazba","CISOBE",42,"000639","Babice","CISOB",43,"590274","Babice"
"CS","Editační vazba","CISOBE",42,"000647","Bolíkovice","CISOB",43,"590274","Babice"
"CS","Editační vazba","CISOBE",42,"000655","Babice","CISOB",43,"592013","Babice"
"CS","Editační vazba","CISOBE",42,"000663","Babice","CISOB",43,"552356","Babice"
"CS","Editační vazba","CISOBE",42,"000671","Krakořice","CISOB",43,"505188","Šternberk"
"CS","Editační vazba","CISOBE",42,"000680","Babice","CISOB",43,"542989","Kelč"
"CS","Editační vazba","CISOBE",42,"000698","Babice nad Svitavou","CISOB",43,"582794","Babice nad Svitavou"
"CS","Editační vazba","CISOBE",42,"000701","Babice u Rosic","CISOB",43,"582808","Babice u Rosic"
"CS","Editační vazba","CISOBE",42,"000710","Babylon","CISOB",43,"553433","Babylon"
"CS","Editační vazba","CISOBE",42,"000728","Bácovice","CISOB",43,"561118","Bácovice"
"CS","Editační vazba","CISOBE",42,"000736","Milotičky","CISOB",43,"547778","Červená Řečice"
"CS","Editační vazba","CISOBE",42,"000744","Bačetín","CISOB",43,"576085","Bačetín"
"CS","Editační vazba","CISOBE",42,"000752","Sudín","CISOB",43,"576085","Bačetín"
"CS","Editační vazba","CISOBE",42,"000761","Bačice","CISOB",43,"590282","Bačice"
"CS","Editační vazba","CISOBE",42,"000779","Udeřice","CISOB",43,"590282","Bačice"
"CS","Editační vazba","CISOBE",42,"000787","Bačkov","CISOB",43,"546194","Bačkov"
"CS","Editační vazba","CISOBE",42,"000795","Lubno","CISOB",43,"568651","Habry"
"CS","Editační vazba","CISOBE",42,"000809","Zboží","CISOB",43,"568651","Habry"
"CS","Editační vazba","CISOBE",42,"000817","Bačkovice","CISOB",43,"544833","Bačkovice"
"CS","Editační vazba","CISOBE",42,"000825","Bačov","CISOB",43,"581372","Boskovice"
"CS","Editační vazba","CISOBE",42,"000841","Baliny","CISOB",43,"595217","Baliny"
"CS","Editační vazba","CISOBE",42,"000850","Banín","CISOB",43,"572560","Banín"
"CS","Editační vazba","CISOBE",42,"000868","Bánov","CISOB",43,"592021","Bánov"
"CS","Editační vazba","CISOBE",42,"000876","Báňovice","CISOB",43,"562726","Báňovice"
"CS","Editační vazba","CISOBE",42,"000884","Bantice","CISOB",43,"593729","Bantice"
"CS","Editační vazba","CISOBE",42,"000892","Barchov","CISOB",43,"569836","Barchov"
"CS","Editační vazba","CISOBE",42,"000906","Barchov","CISOB",43,"574724","Barchov"
"CS","Editační vazba","CISOBE",42,"000914","Barchovice","CISOB",43,"533173","Barchovice"
"CS","Editační vazba","CISOBE",42,"000922","Hryzely","CISOB",43,"533173","Barchovice"
"CS","Editační vazba","CISOBE",42,"000931","Radlice","CISOB",43,"533173","Barchovice"
"CS","Editační vazba","CISOBE",42,"000949","Barchůvek","CISOB",43,"570397","Měník"
"CS","Editační vazba","CISOBE",42,"000957","Bartoňov","CISOB",43,"540978","Ruda nad Moravou"
"CS","Editační vazba","CISOBE",42,"000965","Radomilov","CISOB",43,"540978","Ruda nad Moravou"
"CS","Editační vazba","CISOBE",42,"000973","Bartošovice","CISOB",43,"599212","Bartošovice"
"CS","Editační vazba","CISOBE",42,"000981","Bartošovice v Orlických horách","CISOB",43,"576093","Bartošovice v Orlických horách"
"CS","Editační vazba","CISOBE",42,"001040","Bařice","CISOB",43,"588300","Bařice-Velké Těšany"
"CS","Editační vazba","CISOBE",42,"001058","Velké Těšany","CISOB",43,"588300","Bařice-Velké Těšany"
"CS","Editační vazba","CISOBE",42,"001066","Baška","CISOB",43,"598011","Baška"
"CS","Editační vazba","CISOBE",42,"001082","Hodoňovice","CISOB",43,"598011","Baška"
"CS","Editační vazba","CISOBE",42,"001091","Kunčičky u Bašky","CISOB",43,"598011","Baška"
"CS","Editační vazba","CISOBE",42,"001104","Bašnice","CISOB",43,"572667","Bašnice"
"CS","Editační vazba","CISOBE",42,"001121","Bašť","CISOB",43,"538051","Bašť"
"CS","Editační vazba","CISOBE",42,"001147","Batelov","CISOB",43,"586862","Batelov"
"CS","Editační vazba","CISOBE",42,"001155","Batňovice","CISOB",43,"579041","Batňovice"
"CS","Editační vazba","CISOBE",42,"001171","Bavorov","CISOB",43,"550809","Bavorov"
"CS","Editační vazba","CISOBE",42,"001198","Tourov","CISOB",43,"550809","Bavorov"
"CS","Editační vazba","CISOBE",42,"001201","Bavory","CISOB",43,"584304","Bavory"
"CS","Editační vazba","CISOBE",42,"001210","Bavoryně","CISOB",43,"534421","Bavoryně"
"CS","Editační vazba","CISOBE",42,"001228","Bdín","CISOB",43,"565423","Bdín"
"CS","Editační vazba","CISOBE",42,"001236","Bečov","CISOB",43,"567043","Bečov"
"CS","Editační vazba","CISOBE",42,"001244","Milá","CISOB",43,"567043","Bečov"
"CS","Editační vazba","CISOBE",42,"001252","Zaječice","CISOB",43,"567043","Bečov"
"CS","Editační vazba","CISOBE",42,"001261","Bečov nad Teplou","CISOB",43,"554995","Bečov nad Teplou"
"CS","Editační vazba","CISOBE",42,"001279","Krásný Jez","CISOB",43,"554995","Bečov nad Teplou"
"CS","Editační vazba","CISOBE",42,"001287","Vodná","CISOB",43,"554995","Bečov nad Teplou"
"CS","Editační vazba","CISOBE",42,"001295","Bečváry","CISOB",43,"533181","Bečváry"
"CS","Editační vazba","CISOBE",42,"001309","Červený Hrádek","CISOB",43,"533181","Bečváry"
"CS","Editační vazba","CISOBE",42,"001317","Poďousy","CISOB",43,"533181","Bečváry"
"CS","Editační vazba","CISOBE",42,"001333","Bedihošť","CISOB",43,"589268","Bedihošť"
"CS","Editační vazba","CISOBE",42,"001341","Bednárec","CISOB",43,"562548","Bednárec"
"CS","Editační vazba","CISOBE",42,"001350","Bednáreček","CISOB",43,"561053","Bednáreček"
"CS","Editační vazba","CISOBE",42,"001368","Bedřichov","CISOB",43,"563536","Bedřichov"
"CS","Editační vazba","CISOBE",42,"001376","Bedřichov","CISOB",43,"581313","Bedřichov"
"CS","Editační vazba","CISOBE",42,"001384","Bedřichovice","CISOB",43,"583952","Šlapanice"
"CS","Editační vazba","CISOBE",42,"001392","Běhařov","CISOB",43,"541842","Běhařov"
"CS","Editační vazba","CISOBE",42,"001406","Dubová Lhota","CISOB",43,"556394","Janovice nad Úhlavou"
"CS","Editační vazba","CISOBE",42,"001414","Úborsko","CISOB",43,"541842","Běhařov"
"CS","Editační vazba","CISOBE",42,"001422","Běhařovice","CISOB",43,"593737","Běhařovice"
"CS","Editační vazba","CISOBE",42,"001431","Ratišovice","CISOB",43,"593737","Běhařovice"
"CS","Editační vazba","CISOBE",42,"001449","Stupešice","CISOB",43,"593737","Běhařovice"
"CS","Editační vazba","CISOBE",42,"001457","Běchárky","CISOB",43,"572675","Běchary"
"CS","Editační vazba","CISOBE",42,"001465","Běchary","CISOB",43,"572675","Běchary"
"CS","Editační vazba","CISOBE",42,"001473","Bechlín","CISOB",43,"564575","Bechlín"
"CS","Editační vazba","CISOBE",42,"001490","Předonín","CISOB",43,"564575","Bechlín"
"CS","Editační vazba","CISOBE",42,"001503","Bechov","CISOB",43,"535702","Dolní Bousov"
"CS","Editační vazba","CISOBE",42,"001511","Svobodín","CISOB",43,"535702","Dolní Bousov"
"CS","Editační vazba","CISOBE",42,"001520","Běchovice","CISOB",43,"554782","Praha"
"CS","Editační vazba","CISOBE",42,"001562","Senožaty","CISOB",43,"552054","Bechyně"
"CS","Editační vazba","CISOBE",42,"001589","Bělá","CISOB",43,"561126","Bělá"
"CS","Editační vazba","CISOBE",42,"001597","Bělá","CISOB",43,"571776","Luže"
"CS","Editační vazba","CISOBE",42,"001601","Bělá","CISOB",43,"576972","Bělá"
"CS","Editační vazba","CISOBE",42,"001619","Bělá","CISOB",43,"512974","Bělá"
"CS","Editační vazba","CISOBE",42,"001627","Bělá nad Radbuzou","CISOB",43,"553441","Bělá nad Radbuzou"
"CS","Editační vazba","CISOBE",42,"001635","Bystřice","CISOB",43,"553441","Bělá nad Radbuzou"
"CS","Editační vazba","CISOBE",42,"001643","Čečín","CISOB",43,"553441","Bělá nad Radbuzou"
"CS","Editační vazba","CISOBE",42,"001651","Černá Hora","CISOB",43,"553441","Bělá nad Radbuzou"
"CS","Editační vazba","CISOBE",42,"001660","Doubravka","CISOB",43,"553441","Bělá nad Radbuzou"
"CS","Editační vazba","CISOBE",42,"001678","Újezd Svatého Kříže","CISOB",43,"553441","Bělá nad Radbuzou"
"CS","Editační vazba","CISOBE",42,"001686","Bělá nad Svitavou","CISOB",43,"572586","Bělá nad Svitavou"
"CS","Editační vazba","CISOBE",42,"001759","Adolfovice","CISOB",43,"523917","Bělá pod Pradědem"
"CS","Editační vazba","CISOBE",42,"001767","Bělá","CISOB",43,"523917","Bělá pod Pradědem"
"CS","Editační vazba","CISOBE",42,"001775","Domašov","CISOB",43,"523917","Bělá pod Pradědem"
"CS","Editační vazba","CISOBE",42,"001783","Filipovice","CISOB",43,"523917","Bělá pod Pradědem"
"CS","Editační vazba","CISOBE",42,"001791","Bělá u Jevíčka","CISOB",43,"505391","Bělá u Jevíčka"
"CS","Editační vazba","CISOBE",42,"001813","Smolná","CISOB",43,"505391","Bělá u Jevíčka"
"CS","Editační vazba","CISOBE",42,"001821","Bělá u Pecky","CISOB",43,"573299","Pecka"
"CS","Editační vazba","CISOBE",42,"001830","Dolní Javoří","CISOB",43,"573094","Lázně Bělohrad"
"CS","Editační vazba","CISOBE",42,"001848","Horní Javoří","CISOB",43,"573299","Pecka"
"CS","Editační vazba","CISOBE",42,"001856","Radkyně","CISOB",43,"573248","Nová Paka"
"CS","Editační vazba","CISOBE",42,"001864","Uhlíře","CISOB",43,"573094","Lázně Bělohrad"
"CS","Editační vazba","CISOBE",42,"001872","Bělčice","CISOB",43,"550817","Bělčice"
"CS","Editační vazba","CISOBE",42,"001881","Běleč","CISOB",43,"535010","Běleč"
"CS","Editační vazba","CISOBE",42,"001899","Běleč","CISOB",43,"560448","Běleč"
"CS","Editační vazba","CISOBE",42,"001902","Bzová","CISOB",43,"560448","Běleč"
"CS","Editační vazba","CISOBE",42,"001911","Běleč","CISOB",43,"581321","Běleč"
"CS","Editační vazba","CISOBE",42,"001929","Křeptov","CISOB",43,"581321","Běleč"
"CS","Editační vazba","CISOBE",42,"001937","Běleč nad Orlicí","CISOB",43,"569852","Běleč nad Orlicí"
"CS","Editační vazba","CISOBE",42,"001945","Bělečko","CISOB",43,"574848","Býšť"
"CS","Editační vazba","CISOBE",42,"001953","Bělice","CISOB",43,"530310","Neveklov"
"CS","Editační vazba","CISOBE",42,"001996","Běloky","CISOB",43,"532070","Běloky"
"CS","Editační vazba","CISOBE",42,"002003","Bělotín","CISOB",43,"512231","Bělotín"
"CS","Editační vazba","CISOBE",42,"002011","Bělov","CISOB",43,"588318","Bělov"
"CS","Editační vazba","CISOBE",42,"002020","Bělušice","CISOB",43,"533190","Bělušice"
"CS","Editační vazba","CISOBE",42,"002038","Bedřichův Světec","CISOB",43,"567051","Bělušice"
"CS","Editační vazba","CISOBE",42,"002046","Bělušice","CISOB",43,"567051","Bělušice"
"CS","Editační vazba","CISOBE",42,"002054","Odolice","CISOB",43,"567051","Bělušice"
"CS","Editační vazba","CISOBE",42,"002062","Benátecká Vrutice","CISOB",43,"537501","Milovice"
"CS","Editační vazba","CISOBE",42,"002071","Jiřice","CISOB",43,"599581","Jiřice"
"CS","Editační vazba","CISOBE",42,"002089","Benátky","CISOB",43,"569861","Benátky"
"CS","Editační vazba","CISOBE",42,"002097","Benátky","CISOB",43,"577774","Benátky"
"CS","Editační vazba","CISOBE",42,"002135","Benecko","CISOB",43,"576981","Benecko"
"CS","Editační vazba","CISOBE",42,"002143","Dolní Štěpanice","CISOB",43,"576981","Benecko"
"CS","Editační vazba","CISOBE",42,"002151","Horní Štěpanice","CISOB",43,"576981","Benecko"
"CS","Editační vazba","CISOBE",42,"002160","Mrklov","CISOB",43,"576981","Benecko"
"CS","Editační vazba","CISOBE",42,"002178","Rychlov","CISOB",43,"576981","Benecko"
"CS","Editační vazba","CISOBE",42,"002186","Štěpanická Lhota","CISOB",43,"576981","Benecko"
"CS","Editační vazba","CISOBE",42,"002259","Mariánovice","CISOB",43,"529303","Benešov"
"CS","Editační vazba","CISOBE",42,"002275","Radíkovice","CISOB",43,"529303","Benešov"
"CS","Editační vazba","CISOBE",42,"002291","Pomněnice","CISOB",43,"529303","Benešov"
"CS","Editační vazba","CISOBE",42,"002305","Konopiště","CISOB",43,"529303","Benešov"
"CS","Editační vazba","CISOBE",42,"002313","Chvojen","CISOB",43,"529303","Benešov"
"CS","Editační vazba","CISOBE",42,"002321","Bedrč","CISOB",43,"529303","Benešov"
"CS","Editační vazba","CISOBE",42,"002330","Dlouhé Pole","CISOB",43,"529303","Benešov"
"CS","Editační vazba","CISOBE",42,"002348","Okrouhlice","CISOB",43,"529303","Benešov"
"CS","Editační vazba","CISOBE",42,"002356","Benešov","CISOB",43,"547760","Černovice"
"CS","Editační vazba","CISOBE",42,"002364","Benešov","CISOB",43,"581330","Benešov"
"CS","Editační vazba","CISOBE",42,"002381","Benešov nad Černou","CISOB",43,"545406","Benešov nad Černou"
"CS","Editační vazba","CISOBE",42,"002399","Černé Údolí","CISOB",43,"545406","Benešov nad Černou"
"CS","Editační vazba","CISOBE",42,"002402","Hartunkov","CISOB",43,"545406","Benešov nad Černou"
"CS","Editační vazba","CISOBE",42,"002429","Klení","CISOB",43,"545406","Benešov nad Černou"
"CS","Editační vazba","CISOBE",42,"002437","Kuří","CISOB",43,"545406","Benešov nad Černou"
"CS","Editační vazba","CISOBE",42,"002445","Valtéřov","CISOB",43,"545406","Benešov nad Černou"
"CS","Editační vazba","CISOBE",42,"002461","Ovesná","CISOB",43,"562351","Benešov nad Ploučnicí"
"CS","Editační vazba","CISOBE",42,"002470","Benešov u Semil","CISOB",43,"576999","Benešov u Semil"
"CS","Editační vazba","CISOBE",42,"002518","Benešova Hora","CISOB",43,"550621","Vacov"
"CS","Editační vazba","CISOBE",42,"002526","Čábuze","CISOB",43,"550621","Vacov"
"CS","Editační vazba","CISOBE",42,"002534","Benešovice","CISOB",43,"560723","Benešovice"
"CS","Editační vazba","CISOBE",42,"002542","Lom u Stříbra","CISOB",43,"560723","Benešovice"
"CS","Editační vazba","CISOBE",42,"002569","Benetice","CISOB",43,"590304","Benetice"
"CS","Editační vazba","CISOBE",42,"002577","Věstoňovice","CISOB",43,"590304","Benetice"
"CS","Editační vazba","CISOBE",42,"002585","Benice","CISOB",43,"554782","Praha"
"CS","Editační vazba","CISOBE",42,"002593","Benkovice","CISOB",43,"507270","Hradec nad Moravicí"
"CS","Editační vazba","CISOBE",42,"002607","Beňov","CISOB",43,"512281","Beňov"
"CS","Editační vazba","CISOBE",42,"002615","Prusy","CISOB",43,"512281","Beňov"
"CS","Editační vazba","CISOBE",42,"002623","Beranov","CISOB",43,"555631","Teplá"
"CS","Editační vazba","CISOBE",42,"002631","Kladruby","CISOB",43,"555631","Teplá"
"CS","Editační vazba","CISOBE",42,"002640","Bernardov","CISOB",43,"531111","Bernardov"
"CS","Editační vazba","CISOBE",42,"002658","Bernartice","CISOB",43,"532568","Bernartice"
"CS","Editační vazba","CISOBE",42,"002666","Bernartice","CISOB",43,"549266","Bernartice"
"CS","Editační vazba","CISOBE",42,"002674","Bilinka","CISOB",43,"549266","Bernartice"
"CS","Editační vazba","CISOBE",42,"002682","Bojenice","CISOB",43,"549266","Bernartice"
"CS","Editační vazba","CISOBE",42,"002691","Zběšice","CISOB",43,"549266","Bernartice"
"CS","Editační vazba","CISOBE",42,"002704","Bernartice","CISOB",43,"561207","Stráž"
"CS","Editační vazba","CISOBE",42,"002712","Borek","CISOB",43,"561207","Stráž"
"CS","Editační vazba","CISOBE",42,"002721","Dehetná","CISOB",43,"561207","Stráž"
"CS","Editační vazba","CISOBE",42,"002739","Strachovice","CISOB",43,"561207","Stráž"
"CS","Editační vazba","CISOBE",42,"002755","Bernartice","CISOB",43,"579050","Bernartice"
"CS","Editační vazba","CISOBE",42,"002763","Královec","CISOB",43,"530808","Královec"
"CS","Editační vazba","CISOBE",42,"002771","Křenov","CISOB",43,"579050","Bernartice"
"CS","Editační vazba","CISOBE",42,"002780","Lampertice","CISOB",43,"548804","Lampertice"
"CS","Editační vazba","CISOBE",42,"002828","Bernartice","CISOB",43,"524891","Bernartice"
"CS","Editační vazba","CISOBE",42,"002836","Buková","CISOB",43,"524891","Bernartice"
"CS","Editační vazba","CISOBE",42,"002844","Horní Heřmanice","CISOB",43,"524891","Bernartice"
"CS","Editační vazba","CISOBE",42,"002852","Bernartice nad Odrou","CISOB",43,"568481","Bernartice nad Odrou"
"CS","Editační vazba","CISOBE",42,"003107","Běrunice","CISOB",43,"537021","Běrunice"
"CS","Editační vazba","CISOBE",42,"003115","Běruničky","CISOB",43,"537021","Běrunice"
"CS","Editační vazba","CISOBE",42,"003123","Kněžičky","CISOB",43,"551481","Kněžičky"
"CS","Editační vazba","CISOBE",42,"003158","Slibovice","CISOB",43,"537021","Běrunice"
"CS","Editační vazba","CISOBE",42,"003166","Velké Výkleky","CISOB",43,"537021","Běrunice"
"CS","Editační vazba","CISOBE",42,"003174","Vlkov nad Lesy","CISOB",43,"537021","Běrunice"
"CS","Editační vazba","CISOBE",42,"003182","Běřín","CISOB",43,"540404","Jince"
"CS","Editační vazba","CISOBE",42,"003191","Bakov","CISOB",43,"532088","Beřovice"
"CS","Editační vazba","CISOBE",42,"003204","Beřovice","CISOB",43,"532088","Beřovice"
"CS","Editační vazba","CISOBE",42,"003212","Besednice","CISOB",43,"545414","Besednice"
"CS","Editační vazba","CISOBE",42,"003221","Malče","CISOB",43,"545414","Besednice"
"CS","Editační vazba","CISOBE",42,"003239","Běstovice","CISOB",43,"553760","Běstovice"
"CS","Editační vazba","CISOBE",42,"003247","Běstvina","CISOB",43,"571181","Běstvina"
"CS","Editační vazba","CISOBE",42,"003263","Pařížov","CISOB",43,"571181","Běstvina"
"CS","Editační vazba","CISOBE",42,"003271","Rostejn","CISOB",43,"571181","Běstvina"
"CS","Editační vazba","CISOBE",42,"003280","Spačice","CISOB",43,"571181","Běstvina"
"CS","Editační vazba","CISOBE",42,"003298","Vestec","CISOB",43,"571181","Běstvina"
"CS","Editační vazba","CISOBE",42,"003310","Běšiny","CISOB",43,"555797","Běšiny"
"CS","Editační vazba","CISOBE",42,"003328","Hořákov","CISOB",43,"555797","Běšiny"
"CS","Editační vazba","CISOBE",42,"003336","Kozí","CISOB",43,"555797","Běšiny"
"CS","Editační vazba","CISOBE",42,"003344","Rajské","CISOB",43,"555797","Běšiny"
"CS","Editační vazba","CISOBE",42,"003352","Úloh","CISOB",43,"555797","Běšiny"
"CS","Editační vazba","CISOBE",42,"003361","Běštín","CISOB",43,"531073","Běštín"
"CS","Editační vazba","CISOBE",42,"003379","Bezděčí u Trnávky","CISOB",43,"574309","Bezděčí u Trnávky"
"CS","Editační vazba","CISOBE",42,"003387","Unerázka","CISOB",43,"574309","Bezděčí u Trnávky"
"CS","Editační vazba","CISOBE",42,"003395","Bezděčí","CISOB",43,"582646","Velké Opatovice"
"CS","Editační vazba","CISOBE",42,"003409","Bezděčín","CISOB",43,"563579","Frýdštejn"
"CS","Editační vazba","CISOBE",42,"003417","Jílové","CISOB",43,"564061","Hodkovice nad Mohelkou"
"CS","Editační vazba","CISOBE",42,"003425","Sestroňovice","CISOB",43,"563579","Frýdštejn"
"CS","Editační vazba","CISOBE",42,"003433","Bezděčín","CISOB",43,"586862","Batelov"
"CS","Editační vazba","CISOBE",42,"003441","Bezdědice","CISOB",43,"535443","Bělá pod Bezdězem"
"CS","Editační vazba","CISOBE",42,"003450","Bezdědovice","CISOB",43,"598895","Bezdědovice"
"CS","Editační vazba","CISOBE",42,"003468","Dobšice","CISOB",43,"598895","Bezdědovice"
"CS","Editační vazba","CISOBE",42,"003476","Paštiky","CISOB",43,"598895","Bezdědovice"
"CS","Editační vazba","CISOBE",42,"003484","Bezděkov","CISOB",43,"555801","Bezděkov"
"CS","Editační vazba","CISOBE",42,"003492","Koryta","CISOB",43,"555801","Bezděkov"
"CS","Editační vazba","CISOBE",42,"003506","Struhadlo","CISOB",43,"555801","Bezděkov"
"CS","Editační vazba","CISOBE",42,"003514","Tetětice","CISOB",43,"555801","Bezděkov"
"CS","Editační vazba","CISOBE",42,"003522","Vítaná","CISOB",43,"555801","Bezděkov"
"CS","Editační vazba","CISOBE",42,"003531","Bezděkov","CISOB",43,"557749","Hradiště"
"CS","Editační vazba","CISOBE",42,"003549","Bezděkov","CISOB",43,"566985","Žatec"
"CS","Editační vazba","CISOBE",42,"003557","Bezděkov","CISOB",43,"568929","Krásná Hora"
"CS","Editační vazba","CISOBE",42,"003565","Hlavňov","CISOB",43,"568929","Krásná Hora"
"CS","Editační vazba","CISOBE",42,"003573","Bezděkov","CISOB",43,"574741","Bezděkov"
"CS","Editační vazba","CISOBE",42,"003581","Bezděkov","CISOB",43,"596973","Velká Bíteš"
"CS","Editační vazba","CISOBE",42,"003590","Bezděkov nad Metují","CISOB",43,"573884","Bezděkov nad Metují"
"CS","Editační vazba","CISOBE",42,"003603","Bezděkov pod Třemšínem","CISOB",43,"529672","Bezděkov pod Třemšínem"
"CS","Editační vazba","CISOBE",42,"003611","Vševily","CISOB",43,"598437","Vševily"
"CS","Editační vazba","CISOBE",42,"003638","Bezděkov","CISOB",43,"548430","Bezděkov"
"CS","Editační vazba","CISOBE",42,"003646","Kladruby","CISOB",43,"569020","Libice nad Doubravou"
"CS","Editační vazba","CISOBE",42,"003654","Malochyně","CISOB",43,"569020","Libice nad Doubravou"
"CS","Editační vazba","CISOBE",42,"003662","Sloupno","CISOB",43,"548499","Sloupno"
"CS","Editační vazba","CISOBE",42,"003671","Štěpánov","CISOB",43,"548430","Bezděkov"
"CS","Editační vazba","CISOBE",42,"003689","Bezděz","CISOB",43,"561398","Bezděz"
"CS","Editační vazba","CISOBE",42,"003697","Bezdružice","CISOB",43,"560740","Bezdružice"
"CS","Editační vazba","CISOBE",42,"003701","Dolní Polžice","CISOB",43,"560740","Bezdružice"
"CS","Editační vazba","CISOBE",42,"003719","Horní Polžice","CISOB",43,"560740","Bezdružice"
"CS","Editační vazba","CISOBE",42,"003727","Kohoutov","CISOB",43,"560740","Bezdružice"
"CS","Editační vazba","CISOBE",42,"003735","Křivce","CISOB",43,"560740","Bezdružice"
"CS","Editační vazba","CISOBE",42,"003743","Nová Ves","CISOB",43,"560952","Konstantinovy Lázně"
"CS","Editační vazba","CISOBE",42,"003751","Pačín","CISOB",43,"560740","Bezdružice"
"CS","Editační vazba","CISOBE",42,"003760","Potín","CISOB",43,"560952","Konstantinovy Lázně"
"CS","Editační vazba","CISOBE",42,"003778","Řešín","CISOB",43,"560740","Bezdružice"
"CS","Editační vazba","CISOBE",42,"003786","Zhořec","CISOB",43,"560740","Bezdružice"
"CS","Editační vazba","CISOBE",42,"003794","Bezkov","CISOB",43,"593745","Bezkov"
"CS","Editační vazba","CISOBE",42,"003808","Bezměrov","CISOB",43,"588326","Bezměrov"
"CS","Editační vazba","CISOBE",42,"003816","Bezník","CISOB",43,"548979","Borek"
"CS","Editační vazba","CISOBE",42,"003824","Bezno","CISOB",43,"535478","Bezno"
"CS","Editační vazba","CISOBE",42,"003832","Bezuchov","CISOB",43,"512401","Bezuchov"
"CS","Editační vazba","CISOBE",42,"003841","Bezvěrov","CISOB",43,"558656","Bezvěrov"
"CS","Editační vazba","CISOBE",42,"003859","Krašov","CISOB",43,"558656","Bezvěrov"
"CS","Editační vazba","CISOBE",42,"003867","Potok","CISOB",43,"558656","Bezvěrov"
